Unnamed: 0,customer_id,age,gender,region,income,signup_date,ticket_count,complaint_count,avg_resolution_time,satisfaction_score,open_rate,click_rate,purchase_rate,unsubscribed,churn,ltv
2396,CUST02396,52.0,Female,West,34253.07,2023-01-21,2,2,5.26,4.17,0.51,0.16,0.07,0,1,9571.32
2397,CUST02397,43.0,Male,West,52231.27,2024-08-20,5,2,3.4,3.69,0.18,0.04,0.03,1,0,10059.23
2398,CUST02398,25.0,Female,North,15535.59,2024-03-06,4,2,3.04,3.16,0.12,0.03,0.02,0,0,9977.07
2399,CUST02399,53.0,Male,Central,23419.29,2022-09-15,3,2,2.38,4.93,0.58,0.17,0.12,0,1,8448.79
2400,CUST02400,65.0,Female,South,27499.39,2024-08-19,2,0,2.38,4.32,0.27,0.07,0.04,0,0,10310.47
2401,CUST02401,47.0,Male,Central,10146.38,2020-12-10,2,0,2.4,3.51,0.42,0.23,0.15,0,0,6944.86
2402,CUST02402,40.0,Male,North,15145.32,2022-01-04,2,2,2.97,3.44,0.13,0.06,0.02,1,1,8626.76
2403,CUST02403,59.0,Male,West,14683.73,2023-12-02,2,1,2.73,2.96,0.06,0.02,0.01,0,1,10358.96
2404,CUST02404,61.0,Male,Central,73389.18,2021-03-28,3,1,2.95,3.48,0.29,0.08,0.05,0,0,8353.14
2405,CUST02405,31.0,Male,South,37156.77,2021-07-16,0,0,1.53,4.23,0.22,0.05,0.03,1,0,8066.97
2406,CUST02406,31.0,Male,West,19760.86,2021-08-23,2,1,3.36,5.0,0.36,0.17,0.13,0,0,8624.08
2407,CUST02407,,Male,South,32517.07,2024-07-04,5,2,2.15,2.9,0.6,0.16,0.08,0,0,9274.53
2408,CUST02408,72.0,Male,East,24480.32,2024-01-18,2,2,1.83,3.91,0.17,0.08,0.05,0,1,11080.93
2409,CUST02409,54.0,Female,South,29629.29,2023-10-27,1,0,3.9,3.85,0.32,0.1,0.05,0,0,6511.41
2410,CUST02410,22.0,Female,West,13007.0,2023-10-21,0,0,1.75,4.46,0.1,0.04,0.03,0,0,9039.52
2411,CUST02411,55.0,Male,East,43769.31,2025-06-15,2,0,2.27,4.07,0.2,0.11,0.08,0,0,8940.16
2412,CUST02412,62.0,Female,West,15004.87,2022-12-22,1,1,4.84,3.18,0.62,0.22,0.15,0,0,8424.72
2413,CUST02413,58.0,Female,West,15398.32,2022-01-06,3,1,2.89,4.25,0.18,0.08,0.04,0,0,6828.03
2414,CUST02414,71.0,Male,East,29587.69,2025-05-22,2,0,2.73,4.74,0.39,0.12,0.05,0,0,8841.25
2415,CUST02415,,Female,South,26183.39,2022-09-15,2,1,3.01,4.0,0.2,0.08,0.03,0,0,7561.7
2416,CUST02416,31.0,Male,North,22282.98,2021-02-04,1,1,2.73,4.3,0.1,0.05,0.04,0,0,7402.25
2417,CUST02417,73.0,Female,North,33516.73,2023-12-21,2,1,2.43,3.82,0.22,0.1,0.06,0,0,7391.0
2418,CUST02418,56.0,Male,North,12326.08,2023-11-01,2,1,2.13,3.96,0.19,0.07,0.05,0,0,7987.7
2419,CUST02419,42.0,Female,North,55391.24,2020-11-18,2,0,2.51,2.96,0.46,0.13,0.05,0,0,8113.67
2420,CUST02420,37.0,Female,Central,17148.61,2023-01-12,0,0,2.28,5.0,0.29,0.13,0.1,0,0,9261.14
2421,CUST02421,19.0,Male,North,21073.98,2021-11-06,0,0,3.23,3.58,0.45,0.26,0.21,0,0,7382.49
2422,CUST02422,56.0,Male,East,55821.44,2022-12-08,2,1,3.28,3.31,0.67,0.37,0.23,0,1,7088.5
2423,CUST02423,23.0,Other,North,15448.7,2023-10-06,0,0,5.03,3.98,0.4,0.18,0.08,0,0,8902.05
2424,CUST02424,,Male,West,36736.32,2024-07-15,1,0,3.09,4.16,0.22,0.05,0.03,1,0,10519.92
2425,CUST02425,42.0,Female,North,19788.16,2025-05-21,1,1,0.75,4.02,0.18,0.08,0.06,1,0,7881.16
2426,CUST02426,74.0,Female,South,14459.15,2024-11-17,1,1,3.3,3.92,0.36,0.2,0.07,0,0,9547.81
2427,CUST02427,45.0,Female,East,18180.96,2022-08-31,5,2,2.04,3.73,0.22,0.09,0.04,0,0,10864.2
2428,CUST02428,19.0,Female,East,29235.53,2024-01-08,1,0,2.9,3.94,0.29,0.16,0.08,0,0,7501.76
2429,CUST02429,52.0,Female,Central,36575.47,2022-08-12,3,2,3.22,4.22,0.27,0.16,0.05,0,0,7337.66
2430,CUST02430,54.0,Female,West,24656.68,2023-01-09,0,0,3.35,3.42,0.07,0.03,0.02,0,1,7617.92
2431,CUST02431,22.0,Male,East,9907.31,2023-10-02,2,1,2.68,4.25,0.19,0.08,0.03,1,0,6620.24
2432,CUST02432,18.0,Male,South,30265.56,2021-06-28,1,1,1.68,3.41,0.52,0.13,0.04,0,0,9609.76
2433,CUST02433,57.0,Male,North,20515.46,2024-10-27,2,1,3.49,3.94,0.18,0.06,0.04,0,0,8099.53
2434,CUST02434,29.0,Other,East,12692.4,2022-11-27,1,1,3.12,4.64,0.24,0.05,0.04,0,0,8757.07
2435,CUST02435,73.0,Female,South,26191.67,2021-05-05,1,1,2.07,3.7,0.06,0.02,0.01,0,0,9490.43
2436,CUST02436,53.0,Male,North,38828.89,2021-08-02,2,2,3.13,3.47,0.11,0.04,0.02,0,1,8617.83
2437,CUST02437,,Female,Central,22100.59,2025-02-06,3,2,1.06,3.08,0.19,0.06,0.03,0,1,8547.01
2438,CUST02438,40.0,Female,East,34949.74,2024-01-04,1,0,1.05,4.19,0.23,0.06,0.04,0,0,9800.57
2439,CUST02439,64.0,Male,East,27755.74,2021-03-12,1,1,0.51,4.13,0.37,0.16,0.1,0,0,8009.03
2440,CUST02440,48.0,Female,South,27935.46,2021-11-15,1,0,1.83,3.54,0.28,0.09,0.05,0,0,9955.31
2441,CUST02441,28.0,Male,West,18906.41,2021-06-05,2,0,2.34,3.92,0.06,0.02,0.01,0,0,10338.58
2442,CUST02442,27.0,Female,Central,33168.25,2023-12-10,2,0,3.27,3.92,0.4,0.18,0.1,0,0,8914.19
2443,CUST02443,20.0,Male,West,34790.14,2023-11-14,5,4,4.31,3.62,0.12,0.06,0.02,0,0,7105.61
2444,CUST02444,71.0,Female,East,32739.38,2021-07-19,2,2,3.51,3.71,0.1,0.05,0.02,0,0,9051.81
2445,CUST02445,31.0,Female,West,18828.12,2022-02-22,2,1,1.62,4.1,0.21,0.08,0.04,0,0,8017.53
2446,CUST02446,33.0,Male,North,36045.59,2022-10-15,1,0,1.8,4.5,0.41,0.1,0.07,0,0,10028.81
2447,CUST02447,27.0,Other,Central,26719.72,2022-02-27,1,0,3.11,3.94,0.37,0.11,0.06,0,0,11263.58
2448,CUST02448,46.0,Female,West,13545.87,2021-07-09,1,0,2.26,4.13,0.39,0.14,0.06,0,0,8619.04
2449,CUST02449,27.0,Male,North,18201.4,2021-03-08,1,0,2.94,3.84,0.32,0.08,0.03,0,0,6360.66
2450,CUST02450,29.0,Male,South,16895.38,2023-09-19,1,0,1.56,3.71,0.36,0.12,0.06,0,0,7277.29
2451,CUST02451,47.0,Female,West,8152.27,2023-11-29,1,1,3.05,3.89,0.25,0.09,0.06,0,0,8408.61
2452,CUST02452,58.0,Male,Central,36377.53,2024-07-23,2,1,1.71,3.99,0.12,0.03,0.02,0,0,7209.27
2453,CUST02453,18.0,Male,North,103838.63,2022-11-22,2,1,4.08,3.9,0.38,0.14,0.06,0,0,10437.31
2454,CUST02454,22.0,Male,West,40302.71,2024-02-29,2,1,2.5,3.69,0.2,0.08,0.03,0,0,6772.2
2455,CUST02455,37.0,Male,South,,2025-03-09,0,0,2.28,3.98,0.56,0.15,0.09,0,0,8557.41
2456,CUST02456,25.0,Female,West,17019.08,2025-06-29,2,1,3.74,3.75,0.52,0.16,0.1,0,0,9738.53
2457,CUST02457,60.0,Male,North,13869.65,2023-08-27,0,0,2.6,3.41,0.11,0.03,0.02,0,0,9051.55
2458,CUST02458,29.0,Male,West,23749.64,2025-01-11,2,0,2.64,4.08,0.21,0.12,0.09,0,0,7373.23
2459,CUST02459,18.0,Male,Central,35744.56,2025-03-02,1,1,1.38,4.06,0.11,0.03,0.01,0,0,7497.53
2460,CUST02460,74.0,Male,East,15720.31,2023-06-14,1,0,2.89,4.74,0.24,0.05,0.03,0,0,9326.52
2461,CUST02461,71.0,Female,North,79390.19,2023-03-26,1,0,2.92,4.28,0.17,0.06,0.03,0,0,7925.39
2462,CUST02462,37.0,Male,North,11025.91,2021-05-22,6,2,1.05,3.5,0.05,0.02,0.02,0,0,8708.51
2463,CUST02463,45.0,Other,North,24643.02,2021-11-13,0,0,2.84,3.68,0.07,0.01,0.01,0,0,7684.8
2464,CUST02464,74.0,Female,North,22814.4,2022-03-10,0,0,2.57,4.1,0.41,0.08,0.03,0,0,7701.44
2465,CUST02465,,Male,West,22099.57,2021-09-24,0,0,3.79,4.7,0.24,0.12,0.05,0,0,9689.88
2466,CUST02466,54.0,Female,Central,16573.7,2023-07-08,2,1,1.65,3.45,0.05,0.01,0.01,0,1,10607.49
2467,CUST02467,64.0,Male,South,22953.67,2024-02-12,1,1,2.66,3.95,0.4,0.17,0.08,0,0,12529.06
2468,CUST02468,54.0,Female,Central,17590.5,2021-02-19,1,0,2.06,4.31,0.36,0.16,0.11,0,0,8608.56
2469,CUST02469,29.0,Other,North,41937.88,2024-06-08,3,1,3.4,3.67,0.13,0.05,0.04,0,0,10003.99
2470,CUST02470,54.0,Male,West,49532.64,2024-10-21,2,0,1.85,3.96,0.08,0.02,0.01,0,0,10219.58
2471,CUST02471,66.0,Male,West,18137.35,2022-12-12,1,1,2.24,3.47,0.28,0.14,0.06,0,0,8736.83
2472,CUST02472,66.0,Female,North,9677.07,2021-02-23,0,0,2.88,4.08,0.26,0.06,0.05,0,0,10462.1
2473,CUST02473,73.0,Male,West,25817.91,2021-02-16,3,3,2.23,3.15,0.62,0.18,0.07,0,1,7919.07
2474,CUST02474,61.0,Male,North,25356.67,2021-03-29,0,0,1.12,4.67,0.14,0.03,0.02,0,0,8285.68
2475,CUST02475,73.0,Male,Central,23216.21,2023-10-04,1,0,2.91,3.55,0.45,0.18,0.09,0,0,8146.43
2476,CUST02476,45.0,Male,East,28752.4,2023-10-20,0,0,3.04,3.43,0.31,0.08,0.04,0,0,7938.31
2477,CUST02477,64.0,Female,West,43948.07,2022-01-10,1,0,3.13,5.0,0.05,0.03,0.01,0,0,8168.95
2478,CUST02478,,Male,North,33405.84,2024-12-23,3,0,3.6,4.63,0.22,0.09,0.04,0,0,8751.85
2479,CUST02479,23.0,Male,North,28730.59,2025-05-21,1,1,3.16,,0.48,0.15,0.11,0,0,9047.42
2480,CUST02480,61.0,Female,West,32111.12,2023-10-24,0,0,1.8,4.2,0.14,0.05,0.02,0,0,8796.71
2481,CUST02481,37.0,Male,South,24977.68,2022-04-10,1,1,4.59,3.2,0.11,0.04,0.03,0,0,9102.06
2482,CUST02482,,Male,North,13729.19,2023-01-06,1,1,2.37,,0.24,0.05,0.03,0,0,9556.47
2483,CUST02483,31.0,Female,West,45489.11,2025-03-12,1,0,2.59,4.75,0.14,0.07,0.03,0,0,9799.38
2484,CUST02484,19.0,Male,North,23185.72,2024-12-05,0,0,1.58,3.88,0.21,0.09,0.04,0,0,9618.68
2485,CUST02485,26.0,Female,South,13725.77,2023-09-19,1,1,1.77,3.68,0.15,0.04,0.03,0,0,9113.5
2486,CUST02486,54.0,Female,East,12531.62,2024-12-24,1,1,1.65,3.93,0.2,0.09,0.07,0,0,8434.58
2487,CUST02487,37.0,Male,South,13920.26,2024-06-14,1,0,2.42,4.26,0.06,0.01,0.0,0,0,6435.81
2488,CUST02488,43.0,Female,Central,11892.31,2023-08-30,1,0,3.57,4.24,0.48,0.2,0.08,0,0,9550.63
2489,CUST02489,46.0,Male,West,30774.52,2024-08-24,1,1,1.87,4.17,0.17,0.06,0.02,0,0,7265.22
2490,CUST02490,18.0,Male,South,20179.94,2024-09-17,1,0,3.41,3.98,0.1,0.04,0.03,0,0,8531.61
2491,CUST02491,72.0,Female,East,32467.74,2023-06-18,1,1,0.73,4.15,0.34,0.1,0.04,0,0,9067.61
2492,CUST02492,52.0,Female,North,39526.9,2024-08-31,0,0,2.92,,0.77,0.42,0.27,0,0,6416.14
2493,CUST02493,23.0,Male,West,34731.1,2020-08-29,3,2,2.79,3.1,0.24,0.13,0.04,0,1,6731.15
2494,CUST02494,54.0,Female,South,30242.75,2021-01-01,0,0,4.48,4.92,0.11,0.03,0.02,1,0,9655.66
2495,CUST02495,70.0,Female,East,25432.03,2022-03-21,1,1,0.91,3.81,0.17,0.07,0.05,0,0,8757.37
2496,CUST02496,22.0,Other,South,20026.64,2022-02-18,3,1,2.42,4.3,0.34,0.15,0.09,0,0,7445.44
2497,CUST02497,50.0,Female,Central,20705.96,2025-06-06,1,0,3.42,4.58,0.19,0.08,0.03,0,0,7509.05
2498,CUST02498,66.0,Male,West,29501.07,2022-10-11,1,1,3.49,3.9,0.15,0.08,0.04,0,0,7849.14
2499,CUST02499,68.0,Male,North,13620.65,2023-05-26,4,2,2.16,3.73,0.33,0.1,0.03,0,0,7370.16
2500,CUST02500,,Female,East,21440.94,2025-04-11,2,1,3.06,3.44,0.23,0.07,0.03,0,0,8097.34
2501,CUST02501,29.0,Male,South,15192.83,2020-12-17,4,3,3.2,2.87,0.02,0.0,0.0,0,1,8803.84
2502,CUST02502,59.0,Female,West,39596.3,2024-12-24,1,0,3.2,3.9,0.22,0.09,0.05,0,0,11760.41
2503,CUST02503,37.0,Male,South,31524.76,2024-08-31,1,0,1.61,4.25,0.48,0.22,0.08,0,0,9163.5
2504,CUST02504,70.0,Male,West,64133.83,2020-09-25,0,0,3.14,4.14,0.25,0.13,0.1,0,0,8928.17
2505,CUST02505,67.0,Male,Central,15080.37,2022-12-04,3,0,1.18,3.28,0.28,0.1,0.06,0,1,9314.12
2506,CUST02506,41.0,Other,South,15910.95,2021-09-06,1,0,4.65,3.36,0.19,0.08,0.04,0,1,8373.13
2507,CUST02507,60.0,Male,Central,22668.93,2022-12-05,2,1,3.81,3.49,0.12,0.06,0.02,0,0,7528.5
2508,CUST02508,51.0,Female,East,15325.46,2023-09-16,3,2,2.2,3.38,0.32,0.13,0.05,0,0,8977.63
2509,CUST02509,42.0,Male,Central,28819.57,2022-02-04,1,0,3.41,3.28,0.06,0.02,0.01,0,1,8042.85
2510,CUST02510,67.0,Male,West,21472.4,2023-08-29,1,1,3.02,4.14,0.42,0.14,0.06,0,0,9407.96
2511,CUST02511,46.0,Male,East,17252.88,2023-10-31,1,1,2.35,3.67,0.11,0.02,0.01,0,0,7797.27
2512,CUST02512,74.0,Female,South,37941.56,2020-08-17,2,1,3.93,4.05,0.5,0.21,0.16,0,0,8100.46
2513,CUST02513,56.0,Male,South,8735.98,2021-11-24,0,0,3.38,4.03,0.16,0.06,0.05,0,0,9786.7
2514,CUST02514,48.0,Male,West,28884.39,2025-05-10,4,2,2.34,3.89,0.14,0.05,0.04,0,0,7355.67
2515,CUST02515,73.0,Male,North,16721.22,2021-03-24,1,0,2.31,3.59,0.2,0.08,0.06,1,0,10178.21
2516,CUST02516,64.0,Male,North,33136.09,2025-03-20,3,1,2.19,3.48,0.12,0.05,0.03,0,1,8139.61
2517,CUST02517,60.0,Other,South,37351.48,2025-02-26,2,0,3.72,2.93,0.11,0.06,0.03,0,0,7883.96
2518,CUST02518,,Female,West,7057.35,2024-12-02,2,0,2.09,4.19,0.14,0.05,0.02,0,0,10020.29
2519,CUST02519,40.0,Male,North,19814.89,2023-11-12,3,1,4.01,4.31,0.21,0.11,0.04,0,0,7470.49
2520,CUST02520,61.0,Female,Central,22676.76,2025-02-11,2,1,0.63,3.49,0.06,0.03,0.02,0,0,7434.37
2521,CUST02521,55.0,Female,South,6775.59,2022-01-03,1,0,1.56,4.51,0.24,0.08,0.03,0,0,9350.94
2522,CUST02522,37.0,Male,Central,24683.13,2022-01-31,1,0,2.37,4.64,0.5,0.22,0.11,0,0,6848.36
2523,CUST02523,40.0,Female,West,16915.3,2024-09-04,1,0,2.14,4.34,0.32,0.12,0.04,0,0,6848.72
2524,CUST02524,62.0,Female,Central,12053.81,2020-09-29,0,0,5.13,,0.11,0.04,0.02,0,1,10124.21
2525,CUST02525,69.0,Male,North,15910.83,2025-03-18,0,0,2.39,4.02,0.19,0.09,0.06,0,0,8367.81
2526,CUST02526,33.0,Male,North,14593.67,2021-12-30,1,1,3.3,3.49,0.16,0.04,0.02,0,0,8309.33
2527,CUST02527,67.0,Other,East,16557.12,2023-09-09,1,1,2.32,2.53,0.31,0.17,0.08,0,0,7539.18
2528,CUST02528,59.0,Female,South,24162.61,2025-07-11,2,1,2.63,,0.25,0.12,0.07,0,0,8534.58
2529,CUST02529,72.0,Male,West,35976.57,2023-10-09,1,0,1.26,4.09,0.32,0.1,0.06,0,0,8929.27
2530,CUST02530,25.0,Male,South,21185.71,2024-08-21,0,0,3.73,5.0,0.24,0.09,0.04,0,0,7774.65
2531,CUST02531,67.0,Male,Central,38230.12,2025-06-23,5,2,1.6,3.48,0.35,0.13,0.06,0,1,7348.61
2532,CUST02532,38.0,Female,West,13056.24,2021-10-03,1,1,3.34,3.23,0.51,0.3,0.18,0,0,9794.23
2533,CUST02533,18.0,Female,West,23776.3,2024-03-05,2,2,2.11,3.08,0.13,0.03,0.01,0,1,9885.79
2534,CUST02534,72.0,Other,North,63152.38,2024-10-09,1,0,0.73,4.32,0.37,0.14,0.07,0,0,9104.96
2535,CUST02535,25.0,Male,Central,9943.93,2024-05-24,1,1,2.09,4.21,0.15,0.08,0.05,0,0,8125.97
2536,CUST02536,46.0,Female,North,9755.84,2021-03-11,2,2,2.32,,0.4,0.13,0.05,0,1,8880.3
2537,CUST02537,49.0,Female,North,41772.18,2023-05-12,4,2,1.72,3.47,0.37,0.15,0.09,0,1,6835.52
2538,CUST02538,55.0,Male,East,24594.12,2020-12-19,2,1,1.8,4.2,0.64,0.31,0.17,0,0,10484.22
2539,CUST02539,22.0,Male,North,16305.37,2021-10-04,0,0,2.24,3.47,0.44,0.14,0.11,0,0,9076.42
2540,CUST02540,64.0,Other,South,12521.01,2023-01-11,1,0,1.45,4.55,0.65,0.17,0.13,0,0,8609.65
2541,CUST02541,39.0,Female,West,21633.66,2023-07-13,1,0,1.86,3.04,0.3,0.16,0.12,0,0,7593.23
2542,CUST02542,64.0,Female,North,23547.84,2025-01-11,2,1,3.03,3.57,0.13,0.03,0.02,0,0,7024.54
2543,CUST02543,51.0,Female,South,23606.18,2021-04-26,2,1,3.05,4.01,0.04,0.02,0.01,0,0,8528.78
2544,CUST02544,18.0,Male,Central,12459.97,2022-05-27,4,3,1.9,3.34,0.3,0.06,0.04,0,1,7106.46
2545,CUST02545,72.0,Female,West,18611.32,2020-11-18,3,0,1.59,4.04,0.16,0.07,0.04,0,0,9908.59
2546,CUST02546,72.0,Female,Central,16580.1,2024-11-19,4,0,2.59,,0.24,0.07,0.04,0,0,7379.16
2547,CUST02547,43.0,Female,South,30431.15,2021-11-30,2,1,1.4,,0.39,0.11,0.08,0,0,8786.33
2548,CUST02548,60.0,Other,Central,12833.0,2025-02-26,0,0,2.34,4.46,0.09,0.04,0.02,0,0,8190.32
2549,CUST02549,27.0,Female,Central,22879.9,2022-11-18,0,0,2.71,4.34,0.35,0.13,0.07,0,0,8254.32
2550,CUST02550,47.0,Male,Central,82216.66,2020-11-18,2,2,2.14,3.52,0.23,0.11,0.06,0,0,8560.92
2551,CUST02551,67.0,Female,North,12402.27,2025-06-23,1,0,3.03,4.6,0.36,0.22,0.13,0,0,7867.74
2552,CUST02552,35.0,Male,North,15159.29,2022-10-17,4,1,2.28,4.18,0.36,0.16,0.12,0,0,8726.1
2553,CUST02553,34.0,Male,North,21016.62,2020-09-29,4,1,3.2,4.76,0.36,0.11,0.08,0,0,7918.35
2554,CUST02554,43.0,Male,West,5058.74,2025-03-31,2,1,3.55,3.98,0.26,0.15,0.1,0,0,8049.2
2555,CUST02555,25.0,Male,South,10792.28,2021-05-28,3,1,3.78,4.06,0.31,0.14,0.06,0,0,8261.59
2556,CUST02556,64.0,Female,North,25728.29,2024-09-24,0,0,2.58,3.57,0.35,0.16,0.12,0,0,8223.87
2557,CUST02557,57.0,Female,Central,20174.3,2022-04-02,2,0,3.84,4.43,0.16,0.06,0.03,0,0,7843.78
2558,CUST02558,66.0,Female,Central,37322.57,2025-05-25,1,0,2.36,4.05,0.16,0.04,0.03,0,0,7227.69
2559,CUST02559,,Female,Central,19554.05,2021-07-23,0,0,2.09,4.42,0.3,0.09,0.05,0,0,8648.17
2560,CUST02560,44.0,Male,Central,18712.14,2021-02-13,3,1,3.33,3.24,0.2,0.11,0.07,0,0,8624.17
2561,CUST02561,25.0,Female,East,15499.52,2023-03-28,2,1,2.71,4.32,0.36,0.08,0.06,0,0,8308.73
2562,CUST02562,42.0,Male,West,18556.54,2022-03-11,2,1,2.82,3.98,0.24,0.06,0.05,0,0,8883.05
2563,CUST02563,63.0,Male,South,12018.54,2023-06-10,4,1,0.71,3.77,0.19,0.07,0.02,0,0,8031.46
2564,CUST02564,21.0,Female,South,20460.82,2024-10-25,2,0,2.07,4.17,0.22,0.12,0.04,0,0,7721.73
2565,CUST02565,50.0,Male,North,13553.11,2021-07-15,2,2,1.32,3.75,0.21,0.09,0.04,0,0,8745.76
2566,CUST02566,18.0,Male,East,12023.49,2022-11-21,2,2,3.12,3.35,0.29,0.14,0.09,0,1,8606.93
2567,CUST02567,,Female,South,15998.84,2022-03-14,0,0,2.4,4.12,0.39,0.08,0.06,0,0,7423.89
2568,CUST02568,48.0,Female,West,27600.15,2023-12-16,2,0,2.8,3.22,0.58,0.3,0.2,0,0,9076.51
2569,CUST02569,33.0,Male,Central,23650.22,2023-10-01,6,3,1.15,2.51,0.54,0.15,0.05,0,0,8469.77
2570,CUST02570,31.0,Other,North,30754.86,2025-05-21,0,0,2.5,3.56,0.35,0.07,0.02,0,0,7225.9
2571,CUST02571,70.0,Female,West,13882.47,2021-05-02,2,0,3.5,4.02,0.44,0.13,0.1,0,0,8942.95
2572,CUST02572,65.0,Female,South,21881.61,2024-02-20,1,0,5.09,3.58,0.1,0.04,0.01,0,0,7032.48
2573,CUST02573,22.0,Male,East,51580.35,2023-11-18,2,1,1.74,3.46,0.37,0.1,0.05,0,0,7365.93
2574,CUST02574,58.0,Female,North,44300.77,2021-05-28,1,1,3.82,3.48,0.56,0.32,0.17,0,1,7205.52
2575,CUST02575,43.0,Female,South,11645.57,2023-09-04,3,2,1.21,,0.01,0.01,0.01,0,1,8315.69
2576,CUST02576,45.0,Female,North,13303.71,2022-09-29,1,0,1.4,4.46,0.21,0.04,0.02,0,0,9518.4
2577,CUST02577,19.0,Female,South,51469.01,2025-02-24,2,2,1.51,3.32,0.51,0.16,0.06,0,0,9450.49
2578,CUST02578,67.0,Male,Central,27605.64,2023-05-19,2,0,2.85,3.79,0.21,0.1,0.07,0,0,8042.91
2579,CUST02579,23.0,Male,East,20022.96,2021-03-24,1,0,3.77,3.79,0.17,0.07,0.04,0,0,7535.86
2580,CUST02580,26.0,Male,Central,18935.51,2023-08-21,0,0,2.43,4.67,0.11,0.05,0.03,0,0,10409.06
2581,CUST02581,50.0,Male,South,24679.54,2022-08-10,4,1,1.84,3.31,0.28,0.14,0.05,0,0,9531.43
2582,CUST02582,58.0,Female,West,24834.69,2023-01-23,1,1,3.05,3.56,0.13,0.03,0.02,0,0,8653.53
2583,CUST02583,42.0,Male,Central,16872.15,2024-05-11,5,1,2.3,4.18,0.3,0.15,0.11,0,0,8591.89
2584,CUST02584,65.0,Other,West,20300.48,2022-10-25,1,0,2.45,4.13,0.16,0.07,0.04,0,0,6850.01
2585,CUST02585,30.0,Female,South,16578.96,2023-09-23,0,0,3.0,3.24,0.55,0.23,0.18,0,1,9494.74
2586,CUST02586,26.0,Male,East,23965.49,2023-07-04,2,0,2.89,4.11,0.48,0.17,0.07,0,0,9528.51
2587,CUST02587,,Male,West,15232.95,2022-03-25,1,1,2.39,4.07,0.7,0.39,0.18,0,0,11244.24
2588,CUST02588,30.0,Female,South,11685.76,2025-05-19,1,0,2.72,3.91,0.05,0.01,0.01,0,0,6725.32
2589,CUST02589,48.0,Other,West,46059.43,2022-10-07,0,0,0.5,3.64,0.65,0.18,0.08,0,0,8937.78
2590,CUST02590,58.0,Male,Central,21273.39,2023-10-17,0,0,3.31,4.71,0.14,0.03,0.01,0,0,10605.58
2591,CUST02591,28.0,Male,South,51458.31,2022-06-11,3,2,1.44,3.03,0.23,0.07,0.05,0,1,9279.74
2592,CUST02592,21.0,Female,Central,8382.14,2023-02-21,1,1,3.93,2.85,0.32,0.14,0.07,0,1,8623.67
2593,CUST02593,51.0,Female,North,10670.77,2022-01-25,2,0,3.01,3.34,0.15,0.09,0.03,0,0,9123.27
2594,CUST02594,55.0,Male,South,27816.85,2022-10-24,3,0,2.19,4.33,0.38,0.18,0.07,0,0,9088.4
2595,CUST02595,63.0,Female,West,21282.36,2024-10-31,1,0,3.54,3.65,0.19,0.07,0.05,0,0,9360.51
2596,CUST02596,21.0,Male,North,12346.83,2024-01-08,4,1,2.5,3.3,0.28,0.08,0.03,0,0,8565.44
2597,CUST02597,55.0,Male,Central,38880.48,2020-09-16,0,0,1.75,3.8,0.15,0.05,0.02,0,0,9502.9
2598,CUST02598,36.0,Male,Central,14257.71,2024-06-23,1,0,3.39,2.59,0.38,0.08,0.03,0,0,10708.65
2599,CUST02599,23.0,Male,West,40105.76,2023-05-30,3,0,1.62,4.87,0.37,0.12,0.07,0,0,8160.37
2600,CUST02600,51.0,Male,North,21264.25,2024-05-26,1,0,1.0,3.4,0.43,0.23,0.12,0,0,7699.05
2601,CUST02601,35.0,Female,East,12900.67,2022-01-11,2,1,2.06,3.16,0.02,0.0,0.0,0,0,9361.69
2602,CUST02602,30.0,Male,West,15766.31,2021-10-13,1,0,1.89,3.46,0.49,0.21,0.07,0,0,7267.17
2603,CUST02603,58.0,Male,Central,43742.55,2024-05-22,1,1,2.1,3.71,0.52,0.21,0.13,0,0,7698.39
2604,CUST02604,40.0,Male,South,18979.72,2022-10-19,4,1,2.53,,0.46,0.16,0.11,0,0,10592.6
2605,CUST02605,,Other,North,35816.73,2023-02-25,0,0,2.24,3.59,0.2,0.07,0.03,0,0,10952.37
2606,CUST02606,62.0,Male,East,44365.62,2021-04-05,0,0,2.93,4.08,0.27,0.15,0.07,0,0,7613.35
2607,CUST02607,28.0,Male,South,21158.32,2024-01-04,3,2,2.66,4.4,0.44,0.2,0.14,0,0,11250.44
2608,CUST02608,,Female,North,19700.58,2021-08-02,3,1,1.42,4.52,0.13,0.06,0.04,0,0,9321.14
2609,CUST02609,41.0,Other,West,17989.0,2025-05-10,1,1,3.0,4.32,0.51,0.14,0.05,0,0,10252.88
2610,CUST02610,71.0,Male,West,26266.48,2023-02-11,3,1,2.02,3.39,0.56,0.27,0.17,0,1,8676.39
2611,CUST02611,24.0,Female,North,46768.49,2022-03-02,0,0,2.16,3.91,0.25,0.1,0.08,0,0,9599.41
2612,CUST02612,42.0,Female,East,11926.07,2021-12-06,3,1,2.56,3.52,0.32,0.11,0.09,0,0,11681.08
2613,CUST02613,38.0,Female,North,24577.24,2024-02-21,2,1,1.97,4.25,0.09,0.05,0.03,1,0,9212.63
2614,CUST02614,32.0,Male,South,24051.19,2022-08-19,2,1,3.32,4.0,0.23,0.08,0.03,0,0,9385.47
2615,CUST02615,18.0,Female,South,8936.56,2023-12-03,0,0,2.63,3.74,0.27,0.14,0.11,0,0,8535.95
2616,CUST02616,,Male,West,14132.99,2024-05-14,0,0,2.37,4.39,0.18,0.05,0.02,0,0,8416.31
