customer_id,churn,ltv
CUST02151,0,7358.66
CUST02152,1,9021.84
CUST02153,1,7923.39
CUST02154,0,8428.86
CUST02155,0,8709.46
CUST02156,0,8103.24
CUST02157,0,12000.7
CUST02158,0,8399.64
CUST02159,0,7681.73
CUST02160,0,9374.15
CUST02161,0,7325.4
CUST02162,0,7367.7
CUST02163,0,6912.43
CUST02164,0,8968.85
CUST02165,0,9246.57
CUST02166,0,8720.24
CUST02167,0,10281.86
CUST02168,1,8611.09
CUST02169,1,8922.3
CUST02170,0,9053.43
CUST02171,0,12803.4
CUST02172,0,9773.82
CUST02173,0,9003.92
CUST02174,0,6750.69
CUST02175,1,9186.66
CUST02176,0,7311.51
CUST02177,0,8651.68
CUST02178,0,7211.39
CUST02179,0,7520.69
CUST02180,0,8150.54
CUST02181,0,6963.88
CUST02182,0,8887.29
CUST02183,0,11027.82
CUST02184,0,9605.1
CUST02185,1,6674.91
CUST02186,0,10469.21
CUST02187,1,8415.73
CUST02188,0,8289.88
CUST02189,0,7524.7
CUST02190,0,8967.47
CUST02191,0,8621.85
CUST02192,0,5847.29
CUST02193,0,8946.72
CUST02194,0,7863.98
CUST02195,0,8779.57
CUST02196,0,7610.6
CUST02197,0,10098.85
CUST02198,0,10146.74
CUST02199,0,9012.35
CUST02200,0,10362.26
CUST02201,0,10153.71
CUST02202,0,9787.34
CUST02203,0,6891.39
CUST02204,0,8031.71
CUST02205,0,7502.99
CUST02206,0,9770.87
CUST02207,0,5377.31
CUST02208,0,7478.79
CUST02209,0,9086.59
CUST02210,0,8201.96
CUST02211,0,7790.78
CUST02212,0,7518.27
CUST02213,0,8047.69
CUST02214,0,7327.43
CUST02215,0,7753.11
CUST02216,0,8288.63
CUST02217,0,9709.26
CUST02218,1,8577.31
CUST02219,0,7427.57
CUST02220,0,8289.41
CUST02221,0,7667.68
CUST02222,0,9161.46
CUST02223,0,6332.33
CUST02224,0,10590.46
CUST02225,0,8862.5
CUST02226,0,10418.83
CUST02227,0,6839.53
CUST02228,0,9725.99
CUST02229,0,9514.05
CUST02230,0,7614.14
CUST02231,0,7925.17
CUST02232,0,8314.25
CUST02233,0,8214.03
CUST02234,0,5672.25
CUST02235,1,7881.91
CUST02236,0,8131.51
CUST02237,0,11182.39
CUST02238,0,6788.63
CUST02239,0,9274.1
CUST02240,0,9038.8
CUST02241,0,8036.94
CUST02242,0,6728.86
CUST02243,0,8953.6
CUST02244,0,8377.5
CUST02245,0,8115.51
CUST02246,0,10136.76
CUST02247,0,7308.62
CUST02248,1,7989.06
CUST02249,0,9903.93
CUST02250,0,8832.38
CUST02251,0,11194.44
CUST02252,0,10075.29
CUST02253,0,6851.53
CUST02254,0,9450.3
CUST02255,0,8884.19
CUST02256,0,8023.29
CUST02257,1,7923.57
CUST02258,0,9035.26
CUST02259,0,9098.54
CUST02260,0,7908.47
CUST02261,1,9180.79
CUST02262,0,9230.43
CUST02263,0,8295.35
CUST02264,0,7181.94
CUST02265,0,10194.05
CUST02266,0,8496.64
CUST02267,0,7828.71
CUST02268,0,9612.36
CUST02269,0,8274.01
CUST02270,0,8374.28
CUST02271,0,8138.41
CUST02272,0,7329.45
CUST02273,0,9078.36
CUST02274,0,7301.83
CUST02275,0,9462.67
CUST02276,0,7308.7
CUST02277,0,9138.38
CUST02278,0,9980.43
CUST02279,1,8896.75
CUST02280,0,8361.62
CUST02281,0,8119.21
CUST02282,0,9327.22
CUST02283,0,9599.15
CUST02284,0,8383.93
CUST02285,0,10704.29
CUST02286,0,8611.5
CUST02287,0,9071.34
CUST02288,0,9151.93
CUST02289,0,6231.42
CUST02290,1,8726.96
CUST02291,1,8585.76
CUST02292,0,8406.78
CUST02293,0,7343.32
CUST02294,0,9849.03
CUST02295,0,8394.23
CUST02296,0,8535.48
CUST02297,0,10304.45
CUST02298,0,7645.26
CUST02299,0,10996.07
CUST02300,0,7854.49
CUST02301,0,7950.78
CUST02302,0,7845.53
CUST02303,0,8812.39
CUST02304,0,8174.35
CUST02305,0,7850.39
CUST02306,0,8364.41
CUST02307,0,8653.4
CUST02308,0,7917.11
CUST02309,0,9897.87
CUST02310,1,8228.66
CUST02311,0,6976.33
CUST02312,0,11478.15
CUST02313,1,6686.98
CUST02314,0,7942.9
CUST02315,0,8698.83
CUST02316,0,9615.04
CUST02317,0,7814.73
CUST02318,0,9677.62
CUST02319,0,9606.23
CUST02320,0,7630.34
CUST02321,0,7749.66
CUST02322,0,6974.81
CUST02323,1,8491.0
CUST02324,0,10011.31
CUST02325,0,9168.52
CUST02326,1,6819.11
CUST02327,0,7699.72
CUST02328,0,7771.5
CUST02329,0,10060.76
CUST02330,0,8135.91
CUST02331,0,8467.08
CUST02332,0,10473.72
CUST02333,0,10786.94
CUST02334,0,8432.17
CUST02335,0,7265.46
CUST02336,0,8242.1
CUST02337,1,11351.91
CUST02338,0,8508.68
CUST02339,1,10120.6
CUST02340,0,8705.02
CUST02341,0,7306.39
CUST02342,0,8337.68
CUST02343,0,8607.73
CUST02344,0,9375.13
CUST02345,0,10023.23
CUST02346,0,8231.6
CUST02347,0,11276.61
CUST02348,0,8209.66
CUST02349,1,8186.83
CUST02350,0,10127.32
CUST02351,0,9414.24
CUST02352,0,8906.14
CUST02353,0,7919.11
CUST02354,0,9344.9
CUST02355,0,6939.73
CUST02356,0,7575.29
CUST02357,0,8547.18
CUST02358,1,9213.12
CUST02359,0,7706.44
CUST02360,0,8019.09
CUST02361,0,7124.21
CUST02362,0,7167.06
CUST02363,0,10276.39
CUST02364,1,8139.22
CUST02365,0,9715.23
CUST02366,0,6980.64
CUST02367,0,9943.18
CUST02368,0,9032.24
CUST02369,0,11121.64
CUST02370,0,9511.08
CUST02371,0,9192.01
CUST02372,0,8593.91
CUST02373,0,9732.45
CUST02374,0,9438.6
CUST02375,0,7178.37
CUST02376,0,6635.91
CUST02377,0,10956.45
CUST02378,0,8998.11
CUST02379,0,9696.53
CUST02380,0,7108.33
CUST02381,0,8618.34
CUST02382,0,9784.67
CUST02383,0,8579.48
CUST02384,0,7371.68
CUST02385,0,8588.6
CUST02386,0,9663.5
CUST02387,0,8817.33
CUST02388,0,8031.73
CUST02389,0,10917.46
CUST02390,0,8364.21
CUST02391,1,11496.96
CUST02392,0,9624.18
CUST02393,0,10142.95
CUST02394,0,8241.3
CUST02395,0,7572.29
CUST02396,1,9571.32
CUST02397,0,10059.23
CUST02398,0,9977.07
CUST02399,1,8448.79
CUST02400,0,10310.47
CUST02401,0,6944.86
CUST02402,1,8626.76
CUST02403,1,10358.96
CUST02404,0,8353.14
CUST02405,0,8066.97
CUST02406,0,8624.08
CUST02407,0,9274.53
CUST02408,1,11080.93
CUST02409,0,6511.41
CUST02410,0,9039.52
CUST02411,0,8940.16
CUST02412,0,8424.72
CUST02413,0,6828.03
CUST02414,0,8841.25
CUST02415,0,7561.7
CUST02416,0,7402.25
CUST02417,0,7391.0
CUST02418,0,7987.7
CUST02419,0,8113.67
CUST02420,0,9261.14
CUST02421,0,7382.49
CUST02422,1,7088.5
CUST02423,0,8902.05
CUST02424,0,10519.92
CUST02425,0,7881.16
CUST02426,0,9547.81
CUST02427,0,10864.2
CUST02428,0,7501.76
CUST02429,0,7337.66
CUST02430,1,7617.92
CUST02431,0,6620.24
CUST02432,0,9609.76
CUST02433,0,8099.53
CUST02434,0,8757.07
CUST02435,0,9490.43
CUST02436,1,8617.83
CUST02437,1,8547.01
CUST02438,0,9800.57
CUST02439,0,8009.03
CUST02440,0,9955.31
CUST02441,0,10338.58
CUST02442,0,8914.19
CUST02443,0,7105.61
CUST02444,0,9051.81
CUST02445,0,8017.53
CUST02446,0,10028.81
CUST02447,0,11263.58
CUST02448,0,8619.04
CUST02449,0,6360.66
CUST02450,0,7277.29
CUST02451,0,8408.61
CUST02452,0,7209.27
CUST02453,0,10437.31
CUST02454,0,6772.2
CUST02455,0,8557.41
CUST02456,0,9738.53
CUST02457,0,9051.55
CUST02458,0,7373.23
CUST02459,0,7497.53
CUST02460,0,9326.52
CUST02461,0,7925.39
CUST02462,0,8708.51
CUST02463,0,7684.8
CUST02464,0,7701.44
CUST02465,0,9689.88
CUST02466,1,10607.49
CUST02467,0,12529.06
CUST02468,0,8608.56
CUST02469,0,10003.99
CUST02470,0,10219.58
CUST02471,0,8736.83
CUST02472,0,10462.1
CUST02473,1,7919.07
CUST02474,0,8285.68
CUST02475,0,8146.43
CUST02476,0,7938.31
CUST02477,0,8168.95
CUST02478,0,8751.85
CUST02479,0,9047.42
CUST02480,0,8796.71
CUST02481,0,9102.06
CUST02482,0,9556.47
CUST02483,0,9799.38
CUST02484,0,9618.68
CUST02485,0,9113.5
CUST02486,0,8434.58
CUST02487,0,6435.81
CUST02488,0,9550.63
CUST02489,0,7265.22
CUST02490,0,8531.61
CUST02491,0,9067.61
CUST02492,0,6416.14
CUST02493,1,6731.15
CUST02494,0,9655.66
CUST02495,0,8757.37
CUST02496,0,7445.44
CUST02497,0,7509.05
CUST02498,0,7849.14
CUST02499,0,7370.16
CUST02500,0,8097.34
CUST02501,1,8803.84
CUST02502,0,11760.41
CUST02503,0,9163.5
CUST02504,0,8928.17
CUST02505,1,9314.12
CUST02506,1,8373.13
CUST02507,0,7528.5
CUST02508,0,8977.63
CUST02509,1,8042.85
CUST02510,0,9407.96
CUST02511,0,7797.27
CUST02512,0,8100.46
CUST02513,0,9786.7
CUST02514,0,7355.67
CUST02515,0,10178.21
CUST02516,1,8139.61
CUST02517,0,7883.96
CUST02518,0,10020.29
CUST02519,0,7470.49
CUST02520,0,7434.37
CUST02521,0,9350.94
CUST02522,0,6848.36
CUST02523,0,6848.72
CUST02524,1,10124.21
CUST02525,0,8367.81
CUST02526,0,8309.33
CUST02527,0,7539.18
CUST02528,0,8534.58
CUST02529,0,8929.27
CUST02530,0,7774.65
CUST02531,1,7348.61
CUST02532,0,9794.23
CUST02533,1,9885.79
CUST02534,0,9104.96
CUST02535,0,8125.97
CUST02536,1,8880.3
CUST02537,1,6835.52
CUST02538,0,10484.22
CUST02539,0,9076.42
CUST02540,0,8609.65
CUST02541,0,7593.23
CUST02542,0,7024.54
CUST02543,0,8528.78
CUST02544,1,7106.46
CUST02545,0,9908.59
CUST02546,0,7379.16
CUST02547,0,8786.33
CUST02548,0,8190.32
CUST02549,0,8254.32
CUST02550,0,8560.92
CUST02551,0,7867.74
CUST02552,0,8726.1
CUST02553,0,7918.35
CUST02554,0,8049.2
CUST02555,0,8261.59
CUST02556,0,8223.87
CUST02557,0,7843.78
CUST02558,0,7227.69
CUST02559,0,8648.17
CUST02560,0,8624.17
CUST02561,0,8308.73
CUST02562,0,8883.05
CUST02563,0,8031.46
CUST02564,0,7721.73
CUST02565,0,8745.76
CUST02566,1,8606.93
CUST02567,0,7423.89
CUST02568,0,9076.51
CUST02569,0,8469.77
CUST02570,0,7225.9
CUST02571,0,8942.95
CUST02572,0,7032.48
CUST02573,0,7365.93
CUST02574,1,7205.52
CUST02575,1,8315.69
CUST02576,0,9518.4
CUST02577,0,9450.49
CUST02578,0,8042.91
CUST02579,0,7535.86
CUST02580,0,10409.06
CUST02581,0,9531.43
CUST02582,0,8653.53
CUST02583,0,8591.89
CUST02584,0,6850.01
CUST02585,1,9494.74
CUST02586,0,9528.51
CUST02587,0,11244.24
CUST02588,0,6725.32
CUST02589,0,8937.78
CUST02590,0,10605.58
CUST02591,1,9279.74
CUST02592,1,8623.67
CUST02593,0,9123.27
CUST02594,0,9088.4
CUST02595,0,9360.51
CUST02596,0,8565.44
CUST02597,0,9502.9
CUST02598,0,10708.65
CUST02599,0,8160.37
CUST02600,0,7699.05
CUST02601,0,9361.69
CUST02602,0,7267.17
CUST02603,0,7698.39
CUST02604,0,10592.6
CUST02605,0,10952.37
CUST02606,0,7613.35
CUST02607,0,11250.44
CUST02608,0,9321.14
CUST02609,0,10252.88
CUST02610,1,8676.39
CUST02611,0,9599.41
CUST02612,0,11681.08
CUST02613,0,9212.63
CUST02614,0,9385.47
CUST02615,0,8535.95
CUST02616,0,8416.31
CUST02617,0,8102.58
CUST02618,0,8117.79
CUST02619,1,8726.76
CUST02620,0,10169.95
CUST02621,0,6693.32
CUST02622,0,9611.43
CUST02623,0,9960.79
CUST02624,0,8193.92
CUST02625,1,9940.44
CUST02626,0,9703.65
CUST02627,0,9907.48
CUST02628,0,8890.95
CUST02629,0,9509.96
CUST02630,0,7562.36
CUST02631,0,9926.1
CUST02632,1,10836.58
CUST02633,0,8300.42
CUST02634,0,10735.41
CUST02635,0,8845.74
CUST02636,0,9099.81
CUST02637,0,9143.64
CUST02638,0,9250.14
CUST02639,0,6897.99
CUST02640,1,9455.13
CUST02641,1,7674.53
CUST02642,1,8666.58
CUST02643,0,8638.79
CUST02644,0,9560.64
CUST02645,0,9599.86
CUST02646,1,9726.19
CUST02647,0,10384.43
CUST02648,0,9058.41
CUST02649,0,7851.31
CUST02650,0,6542.69
CUST02651,0,8910.18
CUST02652,0,7799.23
CUST02653,0,9973.24
CUST02654,0,7277.42
CUST02655,0,9282.31
CUST02656,1,8100.81
CUST02657,0,9357.32
CUST02658,0,9399.47
CUST02659,0,6481.68
CUST02660,0,9031.89
CUST02661,0,9489.02
CUST02662,0,8162.38
CUST02663,0,5971.21
CUST02664,0,10181.65
CUST02665,0,9519.68
CUST02666,1,9520.43
CUST02667,0,8799.32
CUST02668,0,7454.84
CUST02669,0,6885.82
CUST02670,0,8978.54
CUST02671,0,8705.99
CUST02672,0,7758.34
CUST02673,0,8721.96
CUST02674,0,10910.16
CUST02675,0,8315.22
CUST02676,0,7214.8
CUST02677,1,8022.83
CUST02678,0,9267.73
CUST02679,0,8017.18
CUST02680,0,9692.97
CUST02681,0,10850.09
CUST02682,1,9435.96
CUST02683,0,8180.67
CUST02684,0,10271.57
CUST02685,0,10158.59
CUST02686,0,10999.82
CUST02687,0,8869.14
CUST02688,0,7655.82
CUST02689,0,7638.39
CUST02690,1,8150.91
CUST02691,0,9078.29
CUST02692,1,9738.85
CUST02693,0,8002.18
CUST02694,0,6606.27
CUST02695,0,6558.23
CUST02696,0,7070.68
CUST02697,1,7900.51
CUST02698,0,8276.6
CUST02699,0,9285.51
CUST02700,0,10144.82
CUST02701,0,9563.97
CUST02702,0,6477.31
CUST02703,0,7822.0
CUST02704,0,5946.57
CUST02705,0,8318.66
CUST02706,0,10547.17
CUST02707,0,7088.77
CUST02708,0,9254.77
CUST02709,0,8382.96
CUST02710,0,9325.5
CUST02711,0,8726.68
CUST02712,0,8344.72
CUST02713,0,9582.55
CUST02714,0,9133.68
CUST02715,0,8858.89
CUST02716,0,8751.57
CUST02717,0,8089.26
CUST02718,0,7717.52
CUST02719,0,8485.82
CUST02720,0,6306.48
CUST02721,0,6817.33
CUST02722,0,8918.68
CUST02723,0,6948.25
CUST02724,0,7458.71
CUST02725,0,8236.89
CUST02726,0,5490.24
CUST02727,0,8332.19
CUST02728,0,9373.4
CUST02729,0,10125.4
CUST02730,0,8837.71
CUST02731,0,10000.88
CUST02732,0,8382.61
CUST02733,0,8849.06
CUST02734,0,7896.06
CUST02735,0,7535.72
CUST02736,0,9494.9
CUST02737,0,7018.48
CUST02738,0,6939.72
CUST02739,0,7759.45
CUST02740,0,10930.06
CUST02741,0,8089.02
CUST02742,0,6992.04
CUST02743,0,9456.78
CUST02744,0,7921.25
CUST02745,0,7296.01
CUST02746,0,9249.98
CUST02747,0,11575.72
CUST02748,0,9197.15
CUST02749,0,7087.55
CUST02750,0,10154.8
CUST02751,0,8473.08
CUST02752,0,6728.5
CUST02753,0,9466.82
CUST02754,0,6597.89
CUST02755,0,10332.92
CUST02756,0,9439.18
CUST02757,0,8391.54
CUST02758,0,8655.9
CUST02759,0,7312.12
CUST02760,0,10115.41
CUST02761,0,10082.49
CUST02762,0,7367.22
CUST02763,0,7493.4
CUST02764,0,9462.86
CUST02765,1,7424.45
CUST02766,1,8316.1
CUST02767,0,8377.54
CUST02768,0,9155.45
CUST02769,0,8790.16
CUST02770,0,9900.22
CUST02771,0,8659.95
CUST02772,0,9361.83
CUST02773,0,9950.69
CUST02774,0,6601.09
CUST02775,0,7224.87
CUST02776,0,8699.59
CUST02777,0,8919.66
CUST02778,0,8380.99
CUST02779,0,9830.63
CUST02780,0,8772.08
CUST02781,0,7425.46
CUST02782,0,8967.83
CUST02783,0,8293.85
CUST02784,0,7456.02
CUST02785,0,9744.07
CUST02786,1,8033.12
CUST02787,0,7078.81
CUST02788,0,8658.99
CUST02789,0,10182.61
CUST02790,0,9300.78
CUST02791,0,8808.66
CUST02792,0,9495.02
CUST02793,0,6379.53
CUST02794,0,8732.29
CUST02795,0,8240.01
CUST02796,0,8580.49
CUST02797,0,10169.4
CUST02798,0,7216.36
CUST02799,0,9073.08
CUST02800,0,7370.78
CUST02801,0,7389.14
CUST02802,0,9087.28
CUST02803,0,9795.39
CUST02804,0,8251.76
CUST02805,0,8255.55
CUST02806,0,9373.84
CUST02807,0,8253.56
CUST02808,0,7773.6
CUST02809,0,7716.51
CUST02810,0,10359.04
CUST02811,0,7910.63
CUST02812,0,9257.32
CUST02813,0,7244.54
CUST02814,0,8196.94
CUST02815,0,8019.65
CUST02816,0,8267.32
CUST02817,0,8584.97
CUST02818,0,9230.47
CUST02819,0,8721.37
CUST02820,0,7401.84
CUST02821,0,9274.7
CUST02822,0,7883.27
CUST02823,0,7987.03
CUST02824,0,7189.79
CUST02825,0,9234.95
CUST02826,0,9253.79
CUST02827,0,7785.45
CUST02828,0,7485.22
CUST02829,1,9183.39
CUST02830,0,7818.76
CUST02831,0,7371.49
CUST02832,0,7902.22
CUST02833,0,10303.29
CUST02834,0,8479.76
CUST02835,0,7504.86
CUST02836,0,10550.3
CUST02837,0,7269.63
CUST02838,0,9367.4
CUST02839,0,9052.21
CUST02840,0,7706.15
CUST02841,1,8775.69
CUST02842,0,10180.23
CUST02843,0,8239.24
CUST02844,1,8534.63
CUST02845,0,7677.63
CUST02846,0,7579.58
CUST02847,0,10078.63
CUST02848,0,8001.19
CUST02849,0,8414.82
CUST02850,0,9544.87
CUST02851,0,8489.12
CUST02852,0,8255.31
CUST02853,0,10233.98
CUST02854,0,7975.48
CUST02855,0,9116.9
CUST02856,0,9559.31
CUST02857,0,10247.14
CUST02858,0,7515.06
CUST02859,0,8662.75
CUST02860,0,7891.52
CUST02861,0,9870.66
CUST02862,0,13661.23
CUST02863,1,7766.51
CUST02864,0,8111.63
CUST02865,0,11090.51
CUST02866,0,7746.8
CUST02867,0,9544.8
CUST02868,0,9395.11
CUST02869,0,7536.64
CUST02870,0,8185.41
CUST02871,0,9496.76
CUST02872,0,9586.85
CUST02873,0,9939.92
CUST02874,1,5348.71
CUST02875,0,8147.59
CUST02876,0,10835.75
CUST02877,1,8794.54
CUST02878,0,6626.68
CUST02879,0,6990.37
CUST02880,0,9410.57
CUST02881,0,8631.44
CUST02882,0,6904.01
CUST02883,1,7096.87
CUST02884,0,9775.74
CUST02885,0,9179.83
CUST02886,0,7958.67
CUST02887,0,6966.53
CUST02888,0,7982.9
CUST02889,0,7321.6
CUST02890,0,10133.44
CUST02891,0,7824.84
CUST02892,0,8193.59
CUST02893,0,7919.88
CUST02894,0,8349.35
CUST02895,0,8830.63
CUST02896,0,9390.44
CUST02897,0,8437.8
CUST02898,1,7326.74
CUST02899,0,9361.86
CUST02900,0,8888.97
CUST02901,0,8492.27
CUST02902,0,7728.49
CUST02903,0,7484.01
CUST02904,0,8065.89
CUST02905,1,9051.81
CUST02906,1,6266.42
CUST02907,0,8475.99
CUST02908,0,6874.53
CUST02909,0,8385.85
CUST02910,0,8175.67
CUST02911,0,7313.27
CUST02912,0,10992.48
CUST02913,0,8238.65
CUST02914,0,8774.15
CUST02915,0,8952.52
CUST02916,0,8575.86
CUST02917,0,10456.1
CUST02918,0,8240.06
CUST02919,0,8878.8
CUST02920,0,8942.2
CUST02921,0,7600.37
CUST02922,0,9905.18
CUST02923,0,10525.86
CUST02924,0,8876.45
CUST02925,0,7355.35
CUST02926,0,8023.28
CUST02927,0,10125.48
CUST02928,0,7993.38
CUST02929,0,8685.44
CUST02930,0,7461.74
CUST02931,0,10218.63
CUST02932,0,8130.56
CUST02933,0,9620.95
CUST02934,0,6983.34
CUST02935,1,8709.44
CUST02936,0,6576.12
CUST02937,0,9658.65
CUST02938,0,9865.34
CUST02939,0,9276.47
CUST02940,0,9751.87
CUST02941,0,10439.84
CUST02942,0,5567.22
CUST02943,0,8277.8
CUST02944,0,7624.21
CUST02945,0,7677.01
CUST02946,0,9405.58
CUST02947,0,7521.51
CUST02948,0,8207.13
CUST02949,0,7990.01
CUST02950,0,6702.63
CUST02951,0,6555.47
CUST02952,0,7116.15
CUST02953,0,7712.69
CUST02954,0,8254.38
CUST02955,0,6213.5
CUST02956,0,8835.99
CUST02957,1,9483.68
CUST02958,0,8093.33
CUST02959,0,6736.54
CUST02960,0,7067.07
CUST02961,0,7167.7
CUST02962,1,9829.72
CUST02963,0,8802.16
CUST02964,0,8150.48
CUST02965,0,8798.29
CUST02966,0,7511.2
CUST02967,0,8626.92
CUST02968,0,7953.93
CUST02969,0,8706.5
CUST02970,0,9035.53
CUST02971,0,9454.31
CUST02972,0,7774.59
CUST02973,0,8806.55
CUST02974,0,8796.41
CUST02975,0,8928.46
CUST02976,0,8176.78
CUST02977,0,8037.16
CUST02978,0,10100.17
CUST02979,0,6886.37
CUST02980,0,8051.86
CUST02981,0,9214.06
CUST02982,0,10506.3
CUST02983,1,6443.63
CUST02984,0,7778.07
CUST02985,1,9827.37
CUST02986,0,5031.08
CUST02987,0,9422.96
CUST02988,0,9155.14
CUST02989,0,7837.24
CUST02990,0,7326.48
CUST02991,1,8281.84
CUST02992,0,8323.53
CUST02993,0,6554.34
CUST02994,0,7754.02
CUST02995,1,5795.87
CUST02996,0,8843.9
CUST02997,0,10167.28
CUST02998,0,10898.19
CUST02999,0,5992.29
CUST03000,0,8401.56
CUST03001,0,6713.08
CUST03002,0,7845.74
CUST03003,0,8856.21
CUST03004,0,9693.64
CUST03005,0,8954.54
CUST03006,0,6730.55
CUST03007,0,7904.9
CUST03008,0,7835.37
CUST03009,0,8618.69
CUST03010,0,7226.27
CUST03011,1,8219.3
CUST03012,0,10329.13
CUST03013,0,9237.96
CUST03014,0,6592.93
CUST03015,0,9018.55
CUST03016,0,7862.1
CUST03017,0,7409.57
CUST03018,0,7808.68
CUST03019,0,9383.34
CUST03020,1,6590.68
CUST03021,0,7810.88
CUST03022,0,8423.05
CUST03023,1,9219.88
CUST03024,0,8185.18
CUST03025,0,8203.96
CUST03026,0,8128.47
CUST03027,0,8881.88
CUST03028,0,8288.66
CUST03029,0,7763.41
CUST03030,0,8313.27
CUST03031,0,9530.0
CUST03032,0,8349.89
CUST03033,0,6138.79
CUST03034,0,8296.6
CUST03035,0,10793.74
CUST03036,0,8474.35
CUST03037,0,7949.44
CUST03038,0,8706.6
CUST03039,0,13100.53
CUST03040,0,7638.46
CUST03041,0,8296.03
CUST03042,0,10313.63
CUST03043,0,7505.17
CUST03044,0,6775.4
CUST03045,0,9724.32
CUST03046,0,9066.3
CUST03047,0,7861.12
CUST03048,0,7074.07
CUST03049,1,7666.12
CUST03050,0,7798.46
CUST03051,0,6464.93
CUST03052,0,10042.45
CUST03053,0,8892.89
CUST03054,0,7478.03
CUST03055,0,9335.59
CUST03056,1,8565.83
CUST03057,0,10098.04
CUST03058,0,8221.03
CUST03059,0,7851.01
CUST03060,0,7596.38
CUST03061,0,6578.59
CUST03062,0,8653.0
CUST03063,0,9464.55
CUST03064,1,6436.01
CUST03065,1,10716.5
CUST03066,0,9121.27
CUST03067,0,7556.77
CUST03068,0,9931.21
CUST03069,0,9503.25
CUST03070,0,9614.31
CUST03071,0,11658.96
CUST03072,0,9278.07
CUST03073,0,7383.08
CUST03074,0,8998.3
CUST03075,0,8359.71
CUST03076,1,8914.28
CUST03077,0,8104.66
CUST03078,0,8592.07
CUST03079,0,7327.8
CUST03080,1,10232.97
CUST03081,0,8971.15
CUST03082,0,8709.95
CUST03083,0,9880.61
CUST03084,0,10786.3
CUST03085,0,11491.99
CUST03086,0,8542.71
CUST03087,0,8136.3
CUST03088,0,8337.53
CUST03089,0,7744.25
CUST03090,0,8198.69
CUST03091,0,8955.44
CUST03092,0,9282.52
CUST03093,0,10145.41
CUST03094,0,10006.16
CUST03095,0,10971.29
CUST03096,0,8690.95
CUST03097,0,9312.25
CUST03098,0,7792.21
CUST03099,1,9002.35
CUST03100,0,9395.37
CUST03101,0,7594.56
CUST03102,0,7179.02
CUST03103,0,7442.98
CUST03104,0,8253.35
CUST03105,0,8708.77
CUST03106,0,6164.75
CUST03107,0,9273.52
CUST03108,0,9039.66
CUST03109,0,8132.32
CUST03110,0,8340.31
CUST03111,0,7521.73
CUST03112,1,9738.07
CUST03113,0,8066.32
CUST03114,1,9883.91
CUST03115,0,8290.09
CUST03116,0,7734.79
CUST03117,0,8588.2
CUST03118,0,6882.68
CUST03119,0,9544.29
CUST03120,0,10008.7
CUST03121,0,8340.27
CUST03122,0,10790.95
CUST03123,0,9043.08
CUST03124,0,6665.34
CUST03125,0,8157.14
CUST03126,0,11472.85
CUST03127,0,8216.64
CUST03128,0,8252.2
CUST03129,0,10569.52
CUST03130,0,9180.85
CUST03131,0,8824.36
CUST03132,0,7391.75
CUST03133,0,8335.63
CUST03134,1,7889.82
CUST03135,0,10127.55
CUST03136,0,9677.26
CUST03137,0,9982.59
CUST03138,0,10078.6
CUST03139,0,10136.81
CUST03140,0,7834.59
CUST03141,0,7189.91
CUST03142,0,9413.83
CUST03143,0,9171.56
CUST03144,0,5143.08
CUST03145,0,10679.95
CUST03146,1,8707.02
CUST03147,0,7285.11
CUST03148,0,7455.93
CUST03149,0,10154.07
CUST03150,0,8903.5
CUST03151,0,9731.55
CUST03152,1,7284.75
CUST03153,0,8490.23
CUST03154,0,9238.06
CUST03155,1,7974.29
CUST03156,1,9572.15
CUST03157,0,7965.66
CUST03158,0,7582.55
CUST03159,0,7954.19
CUST03160,0,9241.21
CUST03161,0,9272.54
CUST03162,0,10580.49
CUST03163,0,7159.31
CUST03164,0,9629.85
CUST03165,0,8270.2
CUST03166,0,7389.98
CUST03167,0,6316.72
CUST03168,0,8052.17
CUST03169,0,7279.25
CUST03170,0,9037.49
CUST03171,0,9269.82
CUST03172,0,9339.24
CUST03173,0,7424.49
CUST03174,0,8264.0
CUST03175,1,7156.56
CUST03176,0,7610.89
CUST03177,0,8325.67
CUST03178,0,7440.56
CUST03179,0,8058.67
CUST03180,0,9408.72
CUST03181,0,9190.04
CUST03182,1,8639.56
CUST03183,0,10934.24
CUST03184,0,8012.53
CUST03185,0,8014.18
CUST03186,0,8873.78
CUST03187,0,7557.18
CUST03188,0,7531.58
CUST03189,0,8661.93
CUST03190,0,10574.85
CUST03191,0,8496.64
CUST03192,0,9527.01
CUST03193,0,8282.54
CUST03194,0,7338.46
CUST03195,0,7241.81
CUST03196,0,8381.53
CUST03197,0,8389.43
CUST03198,0,8378.38
CUST03199,0,7585.61
CUST03200,0,7324.32
CUST03201,0,8512.3
CUST03202,0,8952.73
CUST03203,0,8095.61
CUST03204,0,6888.79
CUST03205,0,7628.46
CUST03206,0,8296.55
CUST03207,1,9511.39
CUST03208,1,9724.8
CUST03209,0,7684.59
CUST03210,0,5681.31
CUST03211,0,7866.86
CUST03212,0,8824.52
CUST03213,0,8728.98
CUST03214,0,8438.82
CUST03215,0,7269.52
CUST03216,0,9613.97
CUST03217,0,9213.15
CUST03218,0,7428.72
CUST03219,0,9947.15
CUST03220,0,8521.7
CUST03221,0,7683.51
CUST03222,0,9198.8
CUST03223,0,12586.62
CUST03224,0,9690.19
CUST03225,0,7477.39
CUST03226,0,7298.81
