customer_id,age,gender,region,income,signup_date
CUST02547,43,Female,South,30431.15,2021-11-30
CUST02548,60,Other,Central,12833.0,2025-02-26
CUST02549,27,Female,Central,22879.9,2022-11-18
CUST02550,47,Male,Central,82216.66,2020-11-18
CUST02551,67,Female,North,12402.27,2025-06-23
CUST02552,35,Male,North,15159.29,2022-10-17
CUST02553,34,Male,North,21016.62,2020-09-29
CUST02554,43,Male,West,5058.74,2025-03-31
CUST02555,25,Male,South,10792.28,2021-05-28
CUST02556,64,Female,North,25728.29,2024-09-24
CUST02557,57,Female,Central,20174.3,2022-04-02
CUST02558,66,Female,Central,37322.57,2025-05-25
CUST02559,29,Female,Central,19554.05,2021-07-23
CUST02560,44,Male,Central,18712.14,2021-02-13
CUST02561,25,Female,East,15499.52,2023-03-28
CUST02562,42,Male,West,18556.54,2022-03-11
CUST02563,63,Male,South,12018.54,2023-06-10
CUST02564,21,Female,South,20460.82,2024-10-25
CUST02565,50,Male,North,13553.11,2021-07-15
CUST02566,18,Male,East,12023.49,2022-11-21
CUST02567,36,Female,South,15998.84,2022-03-14
CUST02568,48,Female,West,27600.15,2023-12-16
CUST02569,33,Male,Central,23650.22,2023-10-01
CUST02570,31,Other,North,30754.86,2025-05-21
CUST02571,70,Female,West,13882.47,2021-05-02
CUST02572,65,Female,South,21881.61,2024-02-20
CUST02573,22,Male,East,51580.35,2023-11-18
CUST02574,58,Female,North,44300.77,2021-05-28
CUST02575,43,Female,South,11645.57,2023-09-04
CUST02576,45,Female,North,13303.71,2022-09-29
CUST02577,19,Female,South,51469.01,2025-02-24
CUST02578,67,Male,Central,27605.64,2023-05-19
CUST02579,23,Male,East,20022.96,2021-03-24
CUST02580,26,Male,Central,18935.51,2023-08-21
CUST02581,50,Male,South,24679.54,2022-08-10
CUST02582,58,Female,West,24834.69,2023-01-23
CUST02583,42,Male,Central,16872.15,2024-05-11
CUST02584,65,Other,West,20300.48,2022-10-25
CUST02585,30,Female,South,16578.96,2023-09-23
CUST02586,26,Male,East,23965.49,2023-07-04
CUST02587,70,Male,West,15232.95,2022-03-25
CUST02588,30,Female,South,11685.76,2025-05-19
CUST02589,48,Other,West,46059.43,2022-10-07
CUST02590,58,Male,Central,21273.39,2023-10-17
CUST02591,28,Male,South,51458.31,2022-06-11
CUST02592,21,Female,Central,8382.14,2023-02-21
CUST02593,51,Female,North,10670.77,2022-01-25
CUST02594,55,Male,South,27816.85,2022-10-24
CUST02595,63,Female,West,21282.36,2024-10-31
CUST02596,21,Male,North,12346.83,2024-01-08
CUST02597,55,Male,Central,38880.48,2020-09-16
CUST02598,36,Male,Central,14257.71,2024-06-23
CUST02599,23,Male,West,40105.76,2023-05-30
CUST02600,51,Male,North,21264.25,2024-05-26
CUST02601,35,Female,East,12900.67,2022-01-11
CUST02602,30,Male,West,15766.31,2021-10-13
CUST02603,58,Male,Central,43742.55,2024-05-22
CUST02604,40,Male,South,18979.72,2022-10-19
CUST02605,36,Other,North,35816.73,2023-02-25
CUST02606,62,Male,East,44365.62,2021-04-05
CUST02607,28,Male,South,21158.32,2024-01-04
CUST02608,18,Female,North,19700.58,2021-08-02
CUST02609,41,Other,West,17989.0,2025-05-10
CUST02610,71,Male,West,26266.48,2023-02-11
CUST02611,24,Female,North,46768.49,2022-03-02
CUST02612,42,Female,East,11926.07,2021-12-06
CUST02613,38,Female,North,24577.24,2024-02-21
CUST02614,32,Male,South,24051.19,2022-08-19
CUST02615,18,Female,South,8936.56,2023-12-03
CUST02616,29,Male,West,14132.99,2024-05-14
CUST02617,24,Female,North,15657.88,2024-08-10
CUST02618,32,Female,West,32273.92,2025-06-22
CUST02619,38,Male,East,35223.74,2021-04-27
CUST02620,36,Female,South,8624.06,2020-09-22
CUST02621,46,Male,Central,30321.16,2021-10-31
CUST02622,42,Female,Central,28423.29,2022-11-28
CUST02623,50,Male,North,29413.04,2022-11-23
CUST02624,66,Male,North,23774.6,2023-09-14
CUST02625,49,Male,Central,35426.66,2021-05-20
CUST02626,66,Female,North,39567.38,2021-09-19
CUST02627,52,Male,South,9730.95,2024-08-12
CUST02628,61,Male,East,21496.34,2023-04-06
CUST02629,55,Male,East,19394.71,2021-03-05
CUST02630,43,Female,West,16541.48,2021-01-08
CUST02631,28,Female,South,17548.89,2023-04-11
CUST02632,52,Male,North,24182.68,2023-01-27
CUST02633,25,Male,North,11518.34,2023-12-29
CUST02634,63,Male,West,30801.26,2021-03-03
CUST02635,31,Male,West,18314.33,2023-06-08
CUST02636,27,Male,North,34109.23,2025-05-02
CUST02637,19,Female,North,16155.8,2023-04-18
CUST02638,63,Male,South,15724.0,2020-12-30
CUST02639,26,Male,West,13729.04,2024-03-21
CUST02640,20,Male,South,16200.91,2023-11-12
CUST02641,38,Other,North,14754.23,2021-11-24
CUST02642,43,Female,Central,27374.67,2023-05-14
CUST02643,25,Female,Central,37181.02,2024-02-06
CUST02644,65,Male,North,26740.49,2025-02-19
CUST02645,19,Male,West,21190.09,2023-04-14
CUST02646,23,Male,Central,28097.72,2021-07-20
CUST02647,45,Male,West,21629.0,2022-10-06
CUST02648,70,Female,Central,22343.41,2022-07-08
CUST02649,46,Female,West,18895.53,2024-06-23
CUST02650,43,Female,Central,33466.35,2022-09-10
CUST02651,42,Female,West,6106.04,2020-09-08
CUST02652,29,Male,South,7582.33,2021-10-05
CUST02653,22,Female,West,36813.22,2021-06-16
CUST02654,51,Male,South,19965.01,2021-07-03
CUST02655,65,Male,South,34843.33,2021-01-10
CUST02656,54,Female,North,16251.83,2021-03-31
CUST02657,32,Male,South,50874.75,2021-08-09
CUST02658,61,Male,East,20573.12,2024-04-14
CUST02659,53,Male,South,27575.85,2020-08-12
CUST02660,32,Female,West,17613.6,2024-12-27
CUST02661,60,Female,South,14064.85,2022-06-10
CUST02662,65,Male,West,9223.74,2022-03-12
CUST02663,40,Female,West,32625.58,2020-09-26
CUST02664,23,Male,East,26841.62,2024-03-15
CUST02665,63,Male,South,23082.88,2023-06-05
CUST02666,67,Female,South,12465.15,2023-02-25
CUST02667,61,Female,Central,44700.19,2022-09-22
CUST02668,60,Other,Central,23223.88,2023-09-17
CUST02669,62,Male,North,31302.22,2025-07-01
CUST02670,38,Female,West,21993.59,2020-08-01
CUST02671,40,Female,East,12775.56,2025-04-03
CUST02672,60,Female,Central,36178.42,2022-08-04
CUST02673,72,Male,South,27594.84,2023-01-02
CUST02674,33,Female,North,20116.49,2023-08-13
CUST02675,64,Female,East,27359.94,2022-01-06
CUST02676,70,Male,South,33149.13,2020-12-09
CUST02677,32,Male,South,30641.27,2023-12-11
CUST02678,42,Male,West,9361.28,2021-11-10
CUST02679,53,Female,West,10455.66,2022-11-20
CUST02680,28,Female,Central,31774.67,2025-07-20
CUST02681,68,Female,Central,15551.93,2021-04-20
CUST02682,32,Female,South,13038.92,2022-12-05
CUST02683,21,Female,South,26530.55,2022-03-02
CUST02684,38,Male,Central,12842.66,2021-02-08
CUST02685,30,Male,Central,17334.07,2025-07-06
CUST02686,39,Female,South,33729.73,2021-10-21
CUST02687,36,Male,East,10331.26,2023-06-25
CUST02688,51,Male,South,11112.97,2020-08-20
CUST02689,31,Female,East,9842.86,2021-11-23
CUST02690,21,Male,East,14320.07,2025-07-12
CUST02691,65,Male,South,22956.53,2025-03-14
CUST02692,70,Male,North,16165.04,2023-08-14
CUST02693,69,Male,Central,46708.18,2023-08-24
CUST02694,63,Female,West,27657.57,2021-07-02
CUST02695,44,Female,South,21820.19,2024-04-14
CUST02696,46,Female,East,41510.62,2022-05-31
CUST02697,64,Male,South,11323.06,2024-03-24
CUST02698,45,Female,Central,33971.79,2023-01-10
CUST02699,52,Female,East,19572.3,2022-08-31
CUST02700,25,Female,West,17541.74,2024-04-27
CUST02701,33,Male,West,29897.66,2021-08-25
CUST02702,59,Female,West,17921.31,2023-03-25
CUST02703,53,Female,North,24123.74,2021-05-23
CUST02704,47,Female,East,20953.16,2022-03-30
CUST02705,35,Female,East,25673.79,2023-03-03
CUST02706,19,Male,North,17093.61,2021-05-17
CUST02707,66,Female,East,35009.73,2024-06-29
CUST02708,30,Male,North,7926.05,2022-10-28
CUST02709,21,Female,South,30346.8,2023-07-01
CUST02710,43,Male,Central,8555.93,2022-01-30
CUST02711,42,Male,West,15112.48,2022-12-12
CUST02712,47,Male,North,28600.5,2025-07-15
CUST02713,28,Female,North,8047.89,2022-09-13
CUST02714,24,Male,North,23938.43,2023-02-26
CUST02715,48,Female,South,11095.86,2024-10-24
CUST02716,61,Female,North,13567.94,2025-03-20
CUST02717,27,Male,Central,13259.41,2021-07-12
CUST02718,56,Male,Central,11252.36,2023-01-17
CUST02719,30,Male,West,9276.08,2022-10-24
CUST02720,48,Female,South,62043.67,2025-05-17
CUST02721,24,Female,Central,20105.81,2024-01-04
CUST02722,73,Male,East,11864.3,2025-01-27
CUST02723,66,Male,East,16629.58,2020-12-07
CUST02724,59,Female,East,22433.95,2022-04-06
CUST02725,59,Female,North,18226.88,2022-02-10
CUST02726,73,Female,North,11691.05,2023-04-20
CUST02727,53,Female,East,14050.09,2020-12-16
CUST02728,37,Male,West,39849.22,2022-01-15
CUST02729,21,Male,West,10923.19,2024-10-14
CUST02730,71,Male,North,8115.37,2025-05-05
CUST02731,24,Male,East,18142.68,2022-08-26
CUST02732,71,Male,West,8384.51,2024-11-12
CUST02733,18,Male,North,13976.23,2021-02-28
CUST02734,61,Male,East,11778.5,2023-08-31
CUST02735,73,Female,South,11830.14,2021-11-21
CUST02736,62,Female,East,22805.68,2024-03-17
CUST02737,59,Female,East,25047.48,2023-10-20
CUST02738,64,Female,Central,14721.28,2023-07-12
CUST02739,30,Male,Central,21011.16,2021-10-20
CUST02740,72,Female,South,14359.11,2021-11-12
CUST02741,39,Male,South,26914.47,2024-07-13
CUST02742,71,Female,East,10521.42,2022-05-01
CUST02743,38,Male,West,23923.59,2025-03-19
CUST02744,39,Other,South,24848.19,2022-09-21
CUST02745,45,Male,East,70826.58,2023-08-23
CUST02746,26,Male,North,9161.62,2024-04-20
CUST02747,43,Female,Central,83106.67,2023-02-22
CUST02748,26,Male,West,32155.61,2024-10-06
CUST02749,32,Female,East,54921.35,2024-01-11
CUST02750,27,Female,North,34635.43,2023-03-15
CUST02751,41,Female,Central,13742.24,2021-02-07
CUST02752,74,Other,North,30605.04,2024-04-24
CUST02753,59,Other,East,15790.66,2022-04-25
CUST02754,25,Male,South,21076.79,2023-08-30
CUST02755,41,Female,Central,12242.36,2020-11-30
CUST02756,33,Female,North,15688.0,2023-12-09
CUST02757,66,Female,South,34492.19,2021-09-18
CUST02758,43,Male,West,27418.64,2022-08-22
CUST02759,44,Female,East,36758.15,2020-10-20
CUST02760,54,Other,East,10949.99,2023-01-07
CUST02761,21,Female,Central,8645.37,2024-03-29
CUST02762,67,Male,North,38210.2,2025-02-18
CUST02763,41,Male,West,36821.47,2021-07-19
CUST02764,36,Male,Central,24483.84,2021-03-05
CUST02765,53,Female,Central,27163.05,2021-02-10
CUST02766,56,Female,North,33945.75,2022-07-16
CUST02767,27,Male,West,24119.17,2022-03-26
CUST02768,42,Male,North,28805.85,2024-03-26
CUST02769,35,Male,East,33104.06,2024-10-23
CUST02770,36,Male,South,21020.28,2025-02-01
CUST02771,53,Female,East,18531.04,2021-09-09
CUST02772,27,Female,East,26662.85,2023-01-20
CUST02773,50,Male,Central,68343.86,2023-07-13
CUST02774,72,Female,East,14416.93,2020-12-05
CUST02775,67,Male,West,17758.68,2025-06-28
CUST02776,22,Other,East,9152.61,2022-04-10
CUST02777,64,Male,West,27375.44,2023-05-11
CUST02778,66,Male,North,16899.4,2020-12-04
CUST02779,52,Male,Central,10936.2,2023-09-04
CUST02780,61,Female,West,21337.15,2020-12-18
CUST02781,51,Female,East,46505.03,2024-06-11
CUST02782,50,Female,Central,18471.55,2024-12-25
CUST02783,72,Male,Central,19336.37,2023-12-16
CUST02784,38,Male,West,45608.69,2024-04-07
CUST02785,34,Male,West,21971.38,2021-12-12
CUST02786,39,Female,South,12042.29,2023-11-06
CUST02787,65,Male,South,31085.59,2021-11-22
CUST02788,54,Female,Central,38649.79,2024-09-09
CUST02789,32,Female,South,19926.63,2023-09-18
CUST02790,52,Female,East,23511.54,2020-10-27
CUST02791,45,Male,North,11434.68,2023-09-25
CUST02792,24,Male,Central,14252.77,2022-05-06
CUST02793,49,Male,North,18647.74,2023-07-15
CUST02794,28,Female,South,22890.23,2022-04-01
CUST02795,27,Female,West,16157.28,2020-10-05
CUST02796,26,Male,Central,18299.16,2024-08-11
CUST02797,31,Male,South,20704.19,2023-04-20
CUST02798,30,Female,East,13372.92,2022-11-21
CUST02799,74,Female,Central,19256.42,2024-09-18
CUST02800,42,Male,Central,39260.33,2023-07-25
CUST02801,19,Female,West,16350.09,2020-12-10
CUST02802,52,Male,Central,14038.16,2022-10-15
CUST02803,24,Male,West,62477.53,2024-12-14
CUST02804,38,Female,South,24656.63,2023-07-15
CUST02805,35,Female,East,14966.67,2023-06-28
CUST02806,20,Female,East,30386.4,2025-05-17
CUST02807,59,Male,Central,25035.59,2024-09-15
CUST02808,71,Female,Central,16562.67,2020-12-10
CUST02809,56,Male,South,21493.89,2024-03-13
CUST02810,58,Male,West,19039.68,2021-12-18
CUST02811,66,Female,East,36135.88,2024-06-25
CUST02812,28,Male,West,30966.81,2025-02-20
CUST02813,56,Female,South,7544.15,2023-05-05
CUST02814,41,Female,East,57036.94,2022-04-27
CUST02815,63,Male,East,19069.43,2023-03-15
CUST02816,36,Male,North,52113.62,2020-10-04
CUST02817,21,Male,South,31508.91,2023-09-04
CUST02818,43,Male,South,24937.18,2023-05-14
CUST02819,55,Female,North,21013.47,2021-11-01
CUST02820,59,Female,West,87499.52,2022-12-30
CUST02821,49,Male,North,19229.01,2024-03-28
CUST02822,56,Male,South,15745.89,2021-06-16
CUST02823,62,Female,West,16470.82,2023-10-01
CUST02824,63,Female,East,22038.13,2023-02-12
CUST02825,53,Male,North,22018.91,2022-10-05
CUST02826,57,Male,West,36388.64,2022-02-08
CUST02827,54,Female,West,32180.78,2024-05-23
CUST02828,50,Male,West,32200.76,2024-03-09
CUST02829,53,Male,North,19650.95,2025-06-13
CUST02830,20,Female,East,30892.26,2024-06-24
CUST02831,26,Female,West,32553.77,2024-01-03
CUST02832,25,Female,North,21169.93,2022-11-19
CUST02833,50,Female,South,25326.34,2021-07-15
CUST02834,23,Female,North,32533.18,2025-01-05
CUST02835,58,Male,North,24479.29,2022-02-13
CUST02836,56,Male,North,25675.41,2024-11-22
CUST02837,21,Male,West,44513.49,2023-05-26
CUST02838,30,Male,North,24575.54,2025-07-17
CUST02839,66,Female,South,16254.64,2024-10-03
CUST02840,19,Female,West,11239.17,2023-07-14
CUST02841,22,Other,South,23308.55,2020-09-16
CUST02842,61,Female,Central,18662.41,2025-02-01
CUST02843,44,Male,North,32996.51,2022-06-27
CUST02844,49,Male,West,48477.21,2023-06-23
CUST02845,38,Female,West,13162.77,2022-06-22
CUST02846,25,Female,North,14144.43,2022-08-17
CUST02847,55,Female,East,21762.0,2021-01-03
CUST02848,25,Female,East,14765.28,2020-10-24
CUST02849,67,Female,South,19712.08,2025-06-18
CUST02850,20,Female,North,16846.76,2021-01-15
CUST02851,71,Male,North,13307.87,2021-05-18
CUST02852,61,Female,Central,33287.68,2023-08-24
CUST02853,20,Female,East,22871.37,2025-06-01
CUST02854,39,Male,East,55005.27,2021-07-20
CUST02855,23,Female,North,26357.37,2023-01-02
CUST02856,19,Male,South,41951.36,2024-03-04
CUST02857,40,Female,North,15299.9,2021-07-13
CUST02858,61,Male,South,15205.26,2024-07-26
CUST02859,19,Female,East,66865.29,2022-06-18
CUST02860,55,Male,Central,16245.03,2025-04-19
CUST02861,34,Female,West,13703.76,2022-10-21
CUST02862,52,Male,East,12263.43,2024-03-04
CUST02863,51,Male,South,57404.35,2020-11-25
CUST02864,40,Female,North,19199.73,2025-04-27
CUST02865,47,Female,East,26948.85,2023-11-09
CUST02866,69,Male,Central,23758.57,2021-04-06
CUST02867,25,Male,South,15341.17,2022-04-09
CUST02868,39,Female,North,18993.43,2024-03-02
CUST02869,61,Female,West,33618.84,2023-01-02
CUST02870,53,Female,South,11933.1,2022-11-27
CUST02871,22,Male,North,30855.93,2025-01-28
CUST02872,30,Female,West,45117.2,2021-11-10
CUST02873,46,Male,North,25493.73,2023-11-20
CUST02874,48,Male,West,42903.13,2021-03-19
CUST02875,64,Female,West,11095.48,2023-08-22
CUST02876,74,Female,West,8821.78,2021-03-08
CUST02877,72,Female,North,24867.63,2023-12-09
CUST02878,33,Male,West,16429.4,2021-09-22
CUST02879,59,Male,South,34179.54,2025-07-23
CUST02880,47,Male,Central,18859.61,2021-03-21
CUST02881,74,Other,Central,23708.67,2023-05-18
CUST02882,72,Male,West,22936.66,2023-06-15
CUST02883,33,Male,Central,23305.44,2023-01-28
CUST02884,29,Male,Central,16792.33,2021-05-20
CUST02885,34,Female,West,11133.08,2020-12-22
CUST02886,33,Male,West,19740.04,2023-04-05
CUST02887,29,Female,South,45479.68,2023-11-13
CUST02888,25,Male,East,16245.74,2023-07-16
CUST02889,37,Female,North,16200.97,2021-01-08
CUST02890,20,Male,West,23832.93,2023-07-05
CUST02891,33,Female,West,12227.57,2023-09-12
CUST02892,47,Female,Central,36378.9,2024-11-10
CUST02893,62,Male,South,12824.75,2022-02-21
CUST02894,40,Other,Central,19060.08,2025-06-26
CUST02895,45,Male,West,78390.2,2024-04-01
CUST02896,68,Female,West,12440.57,2021-02-18
CUST02897,57,Female,Central,45990.28,2021-05-25
CUST02898,71,Male,West,23403.11,2022-03-30
CUST02899,22,Male,East,25113.46,2024-10-07
CUST02900,37,Male,North,14695.83,2020-12-20
CUST02901,57,Male,North,32839.1,2022-04-13
CUST02902,73,Male,North,18343.63,2022-02-22
CUST02903,61,Male,East,12408.13,2022-03-02
CUST02904,18,Male,West,45607.63,2024-10-09
CUST02905,74,Female,Central,18161.8,2020-09-04
CUST02906,47,Male,South,8693.3,2023-02-26
CUST02907,38,Male,West,19257.32,2023-10-04
CUST02908,37,Female,East,32992.47,2020-12-10
CUST02909,23,Male,East,30460.34,2024-03-06
CUST02910,39,Male,North,15987.47,2025-05-17
CUST02911,35,Male,West,13511.0,2022-06-03
CUST02912,25,Female,North,11124.57,2024-01-16
CUST02913,56,Female,South,21777.19,2022-04-04
CUST02914,49,Male,North,23753.8,2025-07-29
CUST02915,50,Female,South,31397.4,2021-06-18
CUST02916,70,Female,East,20444.78,2025-05-15
CUST02917,33,Female,North,20144.09,2023-09-05
CUST02918,29,Female,North,19163.32,2022-11-04
CUST02919,55,Female,Central,23774.07,2021-01-30
CUST02920,69,Male,East,20602.5,2020-08-14
CUST02921,51,Male,Central,35226.14,2024-08-27
CUST02922,31,Male,South,25730.25,2021-12-11
CUST02923,53,Female,South,23248.62,2021-05-09
CUST02924,50,Female,East,21571.62,2024-07-11
CUST02925,40,Female,South,13754.04,2023-12-29
CUST02926,67,Other,East,22019.28,2023-02-24
CUST02927,62,Male,South,15942.37,2025-01-28
CUST02928,19,Female,West,26193.73,2023-04-16
CUST02929,58,Female,North,19842.28,2023-12-06
CUST02930,38,Other,West,50622.8,2023-10-01
CUST02931,19,Other,East,11719.68,2022-08-22
CUST02932,44,Female,East,4673.86,2024-12-11
CUST02933,74,Male,West,25180.66,2024-11-06
CUST02934,26,Female,North,15968.55,2025-05-02
CUST02935,18,Male,North,23873.64,2023-03-28
CUST02936,28,Female,Central,11874.89,2024-11-13
CUST02937,20,Female,South,57209.76,2023-09-15
CUST02938,69,Male,Central,18155.78,2021-06-13
CUST02939,40,Female,North,15460.25,2023-10-08
CUST02940,43,Male,West,56683.93,2020-11-17
CUST02941,21,Male,South,33529.19,2022-12-27
CUST02942,35,Male,West,44123.83,2025-02-26
CUST02943,72,Female,Central,20209.57,2024-08-01
CUST02944,23,Female,East,22549.2,2024-09-29
CUST02945,52,Female,West,16344.34,2022-06-30
CUST02946,39,Male,Central,15417.58,2025-06-15
CUST02947,60,Female,Central,26879.5,2022-05-16
CUST02948,32,Female,Central,18320.46,2022-10-06
CUST02949,39,Male,East,66863.57,2023-12-04
CUST02950,54,Male,East,33565.79,2024-02-05
CUST02951,69,Male,East,56479.37,2020-12-27
CUST02952,59,Female,South,7227.58,2021-08-19
CUST02953,29,Female,East,56823.8,2021-09-14
CUST02954,64,Female,East,6684.37,2024-01-03
CUST02955,66,Male,East,11725.77,2022-11-24
CUST02956,59,Female,West,9169.85,2021-07-23
CUST02957,55,Male,East,24872.66,2020-10-23
CUST02958,35,Male,South,21826.97,2025-07-20
CUST02959,62,Female,Central,32776.25,2024-11-21
CUST02960,52,Male,West,21073.42,2023-05-05
CUST02961,47,Female,North,40641.71,2023-01-28
CUST02962,41,Male,East,13816.98,2021-11-12
CUST02963,59,Female,Central,41113.07,2021-02-27
CUST02964,47,Male,Central,21690.5,2020-09-22
CUST02965,31,Female,West,71534.14,2023-04-17
CUST02966,23,Male,North,34062.54,2025-03-17
CUST02967,20,Male,South,18923.68,2024-05-22
CUST02968,33,Female,Central,21654.39,2024-09-01
CUST02969,24,Male,Central,13298.97,2022-04-11
CUST02970,69,Female,Central,26362.03,2021-05-31
CUST02971,31,Other,Central,18918.62,2022-08-12
CUST02972,26,Male,West,31637.05,2022-05-05
CUST02973,32,Male,North,11282.41,2022-12-21
CUST02974,38,Female,Central,18679.16,2022-12-18
CUST02975,52,Other,South,12335.54,2023-01-15
CUST02976,19,Female,South,12725.07,2023-06-04
CUST02977,44,Female,East,29822.7,2021-04-24
CUST02978,19,Female,Central,38648.11,2023-04-04
CUST02979,52,Male,Central,6861.82,2021-01-20
CUST02980,35,Other,Central,55878.63,2020-08-09
CUST02981,31,Other,Central,44446.59,2023-06-21
CUST02982,37,Male,Central,11233.57,2025-03-13
CUST02983,35,Male,South,33303.63,2023-07-13
CUST02984,27,Male,North,17499.14,2022-04-30
CUST02985,42,Male,North,20972.13,2023-04-04
CUST02986,19,Female,East,29763.18,2023-09-22
CUST02987,42,Male,South,28001.07,2022-07-24
CUST02988,71,Male,Central,16539.42,2024-03-24
CUST02989,50,Male,North,16504.43,2023-09-05
CUST02990,53,Other,West,16998.61,2022-01-25
CUST02991,48,Female,West,39003.78,2023-01-17
CUST02992,31,Male,West,8682.74,2020-12-14
CUST02993,18,Male,Central,20313.54,2022-10-14
CUST02994,63,Other,Central,48352.51,2024-09-09
CUST02995,33,Female,East,31314.98,2023-08-08
CUST02996,71,Male,East,37252.79,2025-03-18
CUST02997,63,Male,East,20454.76,2023-10-15
CUST02998,69,Male,West,12310.63,2023-01-23
CUST02999,20,Male,Central,22648.38,2024-02-06
CUST03000,52,Female,West,15607.9,2021-10-11
CUST03001,58,Female,East,67194.27,2022-05-12
CUST03002,23,Female,Central,20351.53,2022-06-09
CUST03003,42,Female,South,30294.74,2023-08-10
CUST03004,30,Male,North,51595.82,2022-12-03
CUST03005,70,Female,North,12728.84,2022-12-12
CUST03006,51,Female,East,7045.43,2024-12-09
CUST03007,25,Male,West,28141.68,2024-11-28
CUST03008,38,Male,South,30920.16,2023-08-22
CUST03009,51,Female,Central,17907.08,2025-07-16
CUST03010,21,Male,West,12355.71,2021-04-06
CUST03011,42,Male,East,25717.05,2022-01-22
CUST03012,32,Female,West,21766.48,2024-06-12
CUST03013,21,Other,East,25876.76,2024-05-01
CUST03014,62,Male,North,12500.48,2024-02-18
CUST03015,29,Female,North,25910.35,2022-06-07
CUST03016,49,Male,West,33182.16,2020-08-05
CUST03017,49,Female,South,10373.98,2020-11-05
CUST03018,45,Female,Central,45716.21,2022-11-07
CUST03019,30,Female,East,25015.39,2021-09-06
CUST03020,48,Male,Central,33707.39,2022-06-04
CUST03021,31,Female,North,11620.6,2021-05-01
CUST03022,37,Female,South,30986.05,2021-10-27
CUST03023,35,Male,South,9678.66,2025-04-08
CUST03024,46,Male,Central,13709.94,2023-05-29
CUST03025,23,Male,North,25126.63,2022-04-30
CUST03026,49,Male,Central,19187.7,2021-09-21
CUST03027,46,Female,West,22331.39,2022-11-11
CUST03028,60,Male,South,57739.31,2025-07-19
CUST03029,19,Male,South,22156.96,2021-04-17
CUST03030,40,Female,West,31409.03,2023-06-21
CUST03031,36,Male,North,21303.3,2021-07-15
CUST03032,48,Female,South,20990.13,2024-08-21
CUST03033,68,Male,East,13505.69,2025-02-13
CUST03034,22,Female,East,26477.78,2022-11-22
CUST03035,36,Female,North,78255.92,2024-08-06
CUST03036,51,Female,West,23015.69,2021-03-29
CUST03037,27,Male,Central,19273.69,2023-11-18
CUST03038,42,Female,North,38951.41,2021-12-06
CUST03039,19,Male,Central,36731.92,2023-05-08
CUST03040,28,Male,North,27433.73,2022-03-12
CUST03041,67,Male,East,18879.19,2022-04-15
CUST03042,48,Female,West,39034.99,2023-03-22
CUST03043,73,Male,East,23399.38,2023-07-27
CUST03044,32,Female,West,34782.87,2021-02-12
CUST03045,26,Male,Central,14623.01,2024-10-06
CUST03046,40,Male,North,16426.4,2024-08-16
CUST03047,36,Female,South,23119.69,2020-09-05
CUST03048,26,Male,South,11877.44,2022-11-13
CUST03049,52,Female,West,18307.2,2024-07-05
CUST03050,38,Male,West,11617.07,2024-04-22
CUST03051,26,Female,East,10174.33,2024-11-09
CUST03052,45,Female,South,74458.44,2023-08-10
CUST03053,63,Male,East,16244.55,2021-05-18
CUST03054,68,Male,Central,16974.77,2021-07-11
CUST03055,24,Female,South,22927.89,2024-06-10
CUST03056,33,Female,Central,12953.63,2021-11-17
CUST03057,33,Male,North,17139.93,2022-01-19
CUST03058,50,Male,East,55116.51,2023-05-08
CUST03059,21,Female,West,26345.42,2024-03-29
CUST03060,21,Female,South,36063.66,2021-06-15
CUST03061,56,Male,East,48377.81,2022-12-02
CUST03062,57,Female,West,24472.98,2021-03-15
CUST03063,34,Male,North,19719.78,2025-03-07
CUST03064,54,Female,South,10754.43,2022-08-29
CUST03065,56,Male,Central,18188.65,2025-01-04
CUST03066,69,Other,North,20307.61,2022-03-14
CUST03067,46,Female,West,14711.15,2025-01-01
CUST03068,69,Female,South,47696.47,2024-03-14
CUST03069,53,Female,South,38221.26,2021-10-07
CUST03070,55,Female,North,36053.93,2021-03-20
CUST03071,56,Female,South,20783.17,2024-07-16
CUST03072,67,Male,West,13140.89,2020-10-16
CUST03073,54,Female,North,42787.48,2024-12-31
CUST03074,69,Female,Central,26047.59,2023-11-09
CUST03075,52,Female,North,32420.34,2020-08-08
CUST03076,24,Male,North,30020.14,2022-06-18
CUST03077,44,Male,Central,25727.45,2021-03-26
CUST03078,45,Male,West,59862.64,2021-06-21
CUST03079,39,Female,East,15856.0,2023-11-06
CUST03080,31,Male,East,18873.9,2023-10-29
CUST03081,24,Female,Central,50040.07,2021-01-05
CUST03082,54,Female,West,22949.05,2022-12-24
CUST03083,39,Female,South,20682.29,2022-02-09
CUST03084,22,Female,Central,19409.08,2023-03-05
CUST03085,72,Male,East,30935.24,2022-06-03
CUST03086,19,Male,West,19640.67,2022-02-21
CUST03087,44,Male,North,18568.53,2024-02-17
CUST03088,38,Female,West,30681.27,2022-10-24
CUST03089,71,Male,West,23077.85,2021-02-04
CUST03090,55,Female,East,13296.77,2023-07-11
CUST03091,32,Male,East,22381.91,2023-11-11
CUST03092,38,Male,South,44234.74,2025-05-10
CUST03093,27,Male,South,32294.53,2021-01-09
CUST03094,40,Female,Central,47051.11,2020-09-17
CUST03095,73,Female,North,15280.76,2022-11-15
CUST03096,56,Male,South,37613.37,2022-08-31
CUST03097,22,Female,East,15926.53,2022-06-09
CUST03098,18,Male,West,11894.17,2021-08-18
CUST03099,30,Other,Central,14742.18,2021-09-17
CUST03100,38,Female,South,23522.32,2024-07-27
